Datum/Uhrzeit;Temperatur
20.03.2018 14:15:00;40.4
20.03.2018 14:16:00;40.6
20.03.2018 14:17:30;40.7
20.03.2018 14:18:00;40.8
20.03.2018 14:19:30;40.7
20.03.2018 14:20:00;40.6
20.03.2018 14:21:30;40.5
20.03.2018 14:23:00;40.3
20.03.2018 14:24:30;40.4
20.03.2018 14:25:30;40.3
20.03.2018 14:26:30;40.2
20.03.2018 14:28:00;40.1
20.03.2018 14:31:30;40
20.03.2018 14:32:30;39.9
20.03.2018 14:34:00;39.8
20.03.2018 14:35:00;39.7
20.03.2018 14:35:30;39.6
20.03.2018 14:36:00;39.7
20.03.2018 14:36:30;39.6
20.03.2018 14:42:30;39.5
20.03.2018 14:44:00;39.6
20.03.2018 14:44:30;39.7
20.03.2018 14:45:00;39.6
20.03.2018 14:46:00;39.7
20.03.2018 14:46:30;39.9
20.03.2018 14:47:30;39.8
20.03.2018 14:50:00;39.7
20.03.2018 14:51:00;39.9
20.03.2018 14:51:30;40
20.03.2018 14:52:30;40.1
20.03.2018 14:56:30;40.2
20.03.2018 14:58:30;40.3
20.03.2018 15:00:00;40.4
20.03.2018 15:00:30;40.3
20.03.2018 15:01:00;40.4
20.03.2018 15:03:30;40.3
20.03.2018 15:05:30;40.4
20.03.2018 15:06:00;40.3
20.03.2018 15:06:30;40.2
20.03.2018 15:10:00;40.1
20.03.2018 15:12:00;40
20.03.2018 15:15:00;40.1
20.03.2018 15:16:30;40
20.03.2018 15:17:30;39.9
20.03.2018 15:19:00;39.8
20.03.2018 15:22:00;39.7
20.03.2018 15:30:30;39.6
20.03.2018 15:32:00;39.7
20.03.2018 15:32:30;39.8
20.03.2018 15:36:30;39.9
20.03.2018 15:37:30;40
20.03.2018 15:42:30;39.9
20.03.2018 15:45:30;40.1
20.03.2018 15:49:30;40.2
20.03.2018 15:53:30;40.3
20.03.2018 15:57:30;40.2
20.03.2018 16:03:30;40.1
20.03.2018 16:07:30;40.2
20.03.2018 16:10:00;40.1
20.03.2018 16:10:30;40
20.03.2018 16:11:00;39.9
20.03.2018 16:12:30;40
20.03.2018 16:18:00;39.8
20.03.2018 16:21:00;39.7
20.03.2018 16:22:00;39.6
20.03.2018 16:22:30;39.7
20.03.2018 16:23:00;39.6
20.03.2018 16:26:30;39.7
20.03.2018 16:28:30;39.8
20.03.2018 16:29:30;39.9
20.03.2018 16:32:30;39.8
20.03.2018 16:35:00;39.9
20.03.2018 16:35:30;40.1
20.03.2018 16:42:00;40.2
20.03.2018 16:43:00;40.3
20.03.2018 16:43:30;40.4
20.03.2018 16:45:30;40.5
20.03.2018 16:47:30;40.4
20.03.2018 16:48:30;40.3
20.03.2018 16:54:00;40.2
20.03.2018 16:56:00;40.1
20.03.2018 16:57:00;39.8
20.03.2018 16:58:00;39.7
20.03.2018 16:58:30;39.6
20.03.2018 17:06:00;39.7
20.03.2018 17:07:00;39.8
20.03.2018 17:07:30;39.9
20.03.2018 17:09:30;39.8
20.03.2018 17:11:00;39.9
20.03.2018 17:12:30;40
20.03.2018 17:15:00;39.9
20.03.2018 17:16:00;39.8
20.03.2018 17:18:00;39.9
20.03.2018 17:19:00;40.1
20.03.2018 17:20:00;40.2
20.03.2018 17:20:30;40.1
20.03.2018 17:22:00;40
20.03.2018 17:22:30;39.9
20.03.2018 17:27:00;40
20.03.2018 17:28:00;40.1
20.03.2018 17:30:00;40.2
20.03.2018 17:34:30;40.3
20.03.2018 17:43:30;40.1
20.03.2018 17:47:30;40.2
20.03.2018 17:50:00;40.1
20.03.2018 17:52:00;40
20.03.2018 17:57:30;39.9
20.03.2018 18:02:30;40
20.03.2018 18:08:00;39.9
20.03.2018 18:20:30;39.8
20.03.2018 18:23:00;39.9
20.03.2018 18:23:30;39.8
20.03.2018 18:27:00;39.7
20.03.2018 18:30:00;39.8
20.03.2018 18:33:30;39.9
20.03.2018 18:34:00;40.1
20.03.2018 18:38:00;40
20.03.2018 18:38:30;39.9
20.03.2018 18:40:00;39.8
20.03.2018 18:43:30;39.9
20.03.2018 18:44:30;40.1
20.03.2018 18:46:00;40.2
20.03.2018 18:48:30;40.3
20.03.2018 18:54:00;40.4
20.03.2018 18:55:30;40.3
20.03.2018 18:56:30;40.2
20.03.2018 18:59:30;40.1
20.03.2018 19:00:00;39.9
20.03.2018 19:03:00;40.1
20.03.2018 19:06:00;40.2
20.03.2018 19:10:00;40.1
20.03.2018 19:10:30;39.9
20.03.2018 19:11:00;39.8
20.03.2018 19:14:00;39.7
20.03.2018 19:23:30;39.9
20.03.2018 19:27:00;39.8
20.03.2018 19:29:00;39.9
20.03.2018 19:29:30;40
20.03.2018 19:30:30;40.1
20.03.2018 19:33:00;39.9
20.03.2018 19:40:00;40.1
20.03.2018 19:42:30;40.2
20.03.2018 19:45:00;40.3
20.03.2018 19:53:30;40.2
20.03.2018 19:57:30;40.1
20.03.2018 19:58:00;39.9
20.03.2018 19:58:30;40
20.03.2018 19:59:30;39.9
20.03.2018 20:00:00;40.1
20.03.2018 20:01:00;40
20.03.2018 20:01:30;40.2
20.03.2018 20:02:00;40.1
20.03.2018 20:02:30;40.2
20.03.2018 20:05:00;40.1
20.03.2018 20:06:00;40
20.03.2018 20:06:30;39.9
20.03.2018 20:08:00;39.8
20.03.2018 20:12:00;39.7
20.03.2018 20:12:30;39.8
20.03.2018 20:14:00;39.7
20.03.2018 20:15:00;39.6
20.03.2018 20:18:30;39.7
20.03.2018 20:19:00;39.6
20.03.2018 20:19:30;39.7
20.03.2018 20:20:00;39.8
20.03.2018 20:21:00;39.7
20.03.2018 20:22:30;39.9
20.03.2018 20:23:00;40.1
20.03.2018 20:24:00;40
20.03.2018 20:25:00;39.9
20.03.2018 20:27:00;39.8
20.03.2018 20:28:30;39.7
20.03.2018 20:29:00;39.9
20.03.2018 20:30:00;40
20.03.2018 20:31:00;40.1
20.03.2018 20:32:00;40.2
20.03.2018 20:32:30;40.1
20.03.2018 20:33:00;40.2
20.03.2018 20:36:30;40.3
20.03.2018 20:39:00;40.4
20.03.2018 20:41:00;40.3
20.03.2018 20:42:00;40.2
20.03.2018 20:43:00;40.3
20.03.2018 20:44:00;40.2
20.03.2018 20:45:30;40.1
20.03.2018 20:47:30;40
20.03.2018 20:48:00;40.1
20.03.2018 20:50:30;40.2
20.03.2018 20:51:30;40.1
20.03.2018 20:52:00;40
20.03.2018 20:52:30;39.9
20.03.2018 20:53:30;39.8
20.03.2018 20:54:30;39.9
20.03.2018 20:56:00;40
20.03.2018 20:57:30;39.9
20.03.2018 20:58:00;40
20.03.2018 21:00:00;40.1
20.03.2018 21:00:30;40
20.03.2018 21:01:30;39.8
20.03.2018 21:02:00;39.9
20.03.2018 21:02:30;39.8
20.03.2018 21:03:30;39.6
20.03.2018 21:05:00;39.5
20.03.2018 21:06:30;39.6
20.03.2018 21:07:30;39.7
20.03.2018 21:08:00;39.6
20.03.2018 21:08:30;39.7
20.03.2018 21:09:00;39.6
20.03.2018 21:09:30;39.7
20.03.2018 21:10:00;39.9
20.03.2018 21:11:00;40
20.03.2018 21:11:30;39.9
20.03.2018 21:13:00;39.8
20.03.2018 21:14:00;39.7
20.03.2018 21:14:30;39.8
20.03.2018 21:15:00;39.9
20.03.2018 21:16:00;39.8
20.03.2018 21:16:30;39.9
20.03.2018 21:17:30;39.8
20.03.2018 21:19:00;40
20.03.2018 21:19:30;40.1
20.03.2018 21:21:30;40.2
20.03.2018 21:22:00;40.3
20.03.2018 21:22:30;40.4
20.03.2018 21:24:00;40.5
20.03.2018 21:25:00;40.4
20.03.2018 21:26:00;40.5
20.03.2018 21:29:30;40.3
20.03.2018 21:32:00;40.2
20.03.2018 21:32:30;40.3
20.03.2018 21:33:00;40.2
20.03.2018 21:33:30;40.1
20.03.2018 21:34:00;40.2
20.03.2018 21:34:30;40.1
20.03.2018 21:35:00;40.2
20.03.2018 21:37:00;40.1
20.03.2018 21:37:30;40.2
20.03.2018 21:38:00;40.1
20.03.2018 21:38:30;39.9
20.03.2018 21:39:00;40
20.03.2018 21:40:00;39.9
20.03.2018 21:41:00;39.8
20.03.2018 21:43:00;39.7
20.03.2018 21:44:00;39.6
20.03.2018 21:44:30;39.7
20.03.2018 21:46:00;39.6
20.03.2018 21:46:30;39.7
20.03.2018 21:48:00;39.6
20.03.2018 21:48:30;39.7
20.03.2018 21:51:30;39.6
20.03.2018 21:52:00;39.7
20.03.2018 21:52:30;39.8
20.03.2018 21:53:00;39.6
20.03.2018 21:53:30;39.8
20.03.2018 21:54:00;39.9
20.03.2018 21:54:30;40
20.03.2018 21:55:30;39.9
20.03.2018 21:58:00;39.8
20.03.2018 21:59:00;39.7
20.03.2018 22:00:00;39.8
20.03.2018 22:00:30;40
20.03.2018 22:04:00;40.1
20.03.2018 22:05:30;40.2
20.03.2018 22:06:30;40.3
20.03.2018 22:08:30;40.4
20.03.2018 22:11:00;40.3
20.03.2018 22:11:30;40.4
20.03.2018 22:13:30;40.3
20.03.2018 22:14:30;40.2
20.03.2018 22:15:30;40.3
20.03.2018 22:16:30;40.1
20.03.2018 22:17:00;39.9
20.03.2018 22:17:30;40
20.03.2018 22:18:00;39.9
20.03.2018 22:18:30;40
20.03.2018 22:19:00;40.1
20.03.2018 22:20:00;40.2
20.03.2018 22:21:30;40.1
20.03.2018 22:22:00;40.2
20.03.2018 22:22:30;40.3
20.03.2018 22:23:00;40.2
20.03.2018 22:23:30;39.9
20.03.2018 22:24:30;39.8
20.03.2018 22:25:00;39.9
20.03.2018 22:25:30;39.8
20.03.2018 22:26:30;39.6
20.03.2018 22:27:00;39.7
20.03.2018 22:30:30;39.6
20.03.2018 22:31:00;39.7
20.03.2018 22:36:00;39.9
20.03.2018 22:36:30;40
20.03.2018 22:39:30;39.9
20.03.2018 22:40:00;39.8
20.03.2018 22:41:30;39.7
20.03.2018 22:42:30;39.9
20.03.2018 22:45:30;39.8
20.03.2018 22:47:30;39.9
20.03.2018 22:48:30;40
20.03.2018 22:49:30;40.1
20.03.2018 22:50:00;39.9
20.03.2018 22:50:30;40
20.03.2018 22:53:00;40.1
20.03.2018 22:55:00;40.2
20.03.2018 22:56:00;40.3
20.03.2018 22:56:30;40.4
20.03.2018 23:00:00;40.5
20.03.2018 23:00:30;40.4
20.03.2018 23:01:00;40.5
20.03.2018 23:02:00;40.4
20.03.2018 23:04:00;40.1
20.03.2018 23:04:30;40
20.03.2018 23:07:00;40.1
20.03.2018 23:08:00;40.2
20.03.2018 23:12:00;40.1
20.03.2018 23:13:30;39.9
20.03.2018 23:14:00;40
20.03.2018 23:14:30;39.8
20.03.2018 23:15:00;39.9
20.03.2018 23:16:00;39.8
20.03.2018 23:20:30;39.7
20.03.2018 23:21:00;39.6
20.03.2018 23:21:30;39.7
20.03.2018 23:22:00;39.6
20.03.2018 23:25:30;39.7
20.03.2018 23:27:30;39.8
20.03.2018 23:28:00;39.9
20.03.2018 23:29:00;39.8
20.03.2018 23:31:30;39.7
20.03.2018 23:32:00;39.9
20.03.2018 23:33:30;40
20.03.2018 23:34:30;39.9
20.03.2018 23:35:00;39.8
20.03.2018 23:37:00;39.9
20.03.2018 23:37:30;40
20.03.2018 23:38:00;40.1
20.03.2018 23:39:00;40.2
20.03.2018 23:41:30;40.3
20.03.2018 23:45:00;40.4
20.03.2018 23:48:30;40.3
20.03.2018 23:49:00;40.4
20.03.2018 23:50:00;40.3
20.03.2018 23:50:30;40.2
20.03.2018 23:53:00;40.3
20.03.2018 23:54:00;40.1
20.03.2018 23:57:30;40.2
20.03.2018 23:58:00;40.1
20.03.2018 23:59:30;39.9
21.03.2018 00:00:30;39.8
21.03.2018 00:01:30;39.7
21.03.2018 00:02:30;39.6
21.03.2018 00:06:30;39.4
21.03.2018 00:08:30;39.6
21.03.2018 00:09:00;39.7
21.03.2018 00:11:30;39.9
21.03.2018 00:13:00;39.8
21.03.2018 00:15:30;39.7
21.03.2018 00:16:00;39.9
21.03.2018 00:17:00;40.1
21.03.2018 00:17:30;40.2
21.03.2018 00:18:00;40.3
21.03.2018 00:21:30;40.4
21.03.2018 00:25:00;40.3
21.03.2018 00:27:00;40.1
21.03.2018 00:29:30;40.2
21.03.2018 00:31:00;40.3
21.03.2018 00:31:30;40.1
21.03.2018 00:32:00;40
21.03.2018 00:36:00;40.1
21.03.2018 00:37:00;40.2
21.03.2018 00:40:00;40.1
21.03.2018 00:40:30;40.2
21.03.2018 00:41:00;40.1
21.03.2018 00:42:30;40
21.03.2018 00:43:30;39.9
21.03.2018 00:44:30;39.8
21.03.2018 00:50:30;39.7
21.03.2018 00:53:00;39.6
21.03.2018 00:56:00;39.7
21.03.2018 00:56:30;39.6
21.03.2018 00:58:00;39.7
21.03.2018 00:58:30;39.9
21.03.2018 01:01:30;39.8
21.03.2018 01:03:30;39.9
21.03.2018 01:07:30;40.1
21.03.2018 01:08:30;40.2
21.03.2018 01:10:30;40.3
21.03.2018 01:11:30;40.4
21.03.2018 01:17:00;40.3
21.03.2018 01:21:00;40.1
21.03.2018 01:22:00;39.9
21.03.2018 01:24:30;40.1
21.03.2018 01:25:30;40.2
21.03.2018 01:29:00;40.1
21.03.2018 01:30:00;40
21.03.2018 01:31:00;39.9
21.03.2018 01:31:30;39.8
21.03.2018 01:33:00;39.7
21.03.2018 01:35:30;39.6
21.03.2018 01:38:30;39.5
21.03.2018 01:41:30;39.7
21.03.2018 01:43:00;39.9
21.03.2018 01:45:00;39.8
21.03.2018 01:47:30;39.9
21.03.2018 01:49:30;40
21.03.2018 01:52:00;40.1
21.03.2018 01:53:00;40.2
21.03.2018 01:56:30;40.3
21.03.2018 01:59:30;40.4
21.03.2018 02:02:30;40.3
21.03.2018 02:05:30;40.1
21.03.2018 02:09:00;40.2
21.03.2018 02:11:30;40
21.03.2018 02:13:00;39.9
21.03.2018 02:17:30;39.8
21.03.2018 02:20:00;39.6
21.03.2018 02:22:00;39.5
21.03.2018 02:25:00;39.7
21.03.2018 02:26:00;39.9
21.03.2018 02:26:30;39.8
21.03.2018 02:31:00;39.7
21.03.2018 02:31:30;39.9
21.03.2018 02:33:00;40
21.03.2018 02:33:30;40.1
21.03.2018 02:35:30;40.2
21.03.2018 02:39:30;40.3
21.03.2018 02:41:00;40.4
21.03.2018 02:43:00;40.3
21.03.2018 02:47:00;39.9
21.03.2018 02:49:30;40
21.03.2018 02:50:00;40.1
21.03.2018 02:51:00;40.2
21.03.2018 02:53:00;40.3
21.03.2018 02:54:00;40.1
21.03.2018 02:55:00;40
21.03.2018 02:56:30;40.1
21.03.2018 02:58:30;40.2
21.03.2018 02:59:00;40.1
21.03.2018 03:01:30;40
21.03.2018 03:02:30;39.9
21.03.2018 03:04:00;39.8
21.03.2018 03:09:00;39.7
21.03.2018 03:09:30;39.6
21.03.2018 03:15:00;39.7
21.03.2018 03:16:00;39.8
21.03.2018 03:18:30;39.7
21.03.2018 03:21:00;39.8
21.03.2018 03:21:30;39.9
21.03.2018 03:24:30;40.1
21.03.2018 03:26:00;40.2
21.03.2018 03:26:30;40.1
21.03.2018 03:27:00;40.2
21.03.2018 03:41:00;40.3
21.03.2018 03:42:30;40.1
21.03.2018 03:53:00;40.2
21.03.2018 03:54:00;39.9
21.03.2018 03:59:00;39.8
21.03.2018 04:01:00;39.6
21.03.2018 04:04:00;39.4
21.03.2018 04:05:00;39.6
21.03.2018 04:07:00;39.7
21.03.2018 04:11:00;39.6
21.03.2018 04:11:30;39.9
21.03.2018 04:12:30;40
21.03.2018 04:13:00;40.1
21.03.2018 04:14:00;40.2
21.03.2018 04:16:30;40.3
21.03.2018 04:17:30;40.4
21.03.2018 04:18:30;40.5
21.03.2018 04:19:00;40.6
21.03.2018 04:20:00;40.5
21.03.2018 04:21:00;40.4
21.03.2018 04:21:30;40.3
21.03.2018 04:22:00;40.4
21.03.2018 04:23:30;40.1
21.03.2018 04:25:30;40.2
21.03.2018 04:27:00;40.4
21.03.2018 04:27:30;40.3
21.03.2018 04:28:00;40.2
21.03.2018 04:30:30;40.1
21.03.2018 04:32:00;39.9
21.03.2018 04:32:30;39.8
21.03.2018 04:33:30;39.7
21.03.2018 04:34:30;39.6
21.03.2018 04:37:30;39.5
21.03.2018 04:40:30;39.6
21.03.2018 04:42:00;39.7
21.03.2018 04:42:30;39.9
21.03.2018 04:44:00;39.8
21.03.2018 04:46:30;39.7
21.03.2018 04:47:30;39.9
21.03.2018 04:50:00;39.8
21.03.2018 04:53:00;40.1
21.03.2018 04:53:30;40.2
21.03.2018 04:54:30;40.3
21.03.2018 04:57:30;40.2
21.03.2018 05:01:00;40.3
21.03.2018 05:01:30;40.4
21.03.2018 05:04:00;40.3
21.03.2018 05:05:00;40.2
21.03.2018 05:08:30;40.1
21.03.2018 05:09:30;40
21.03.2018 05:11:30;40.1
21.03.2018 05:12:30;40.2
21.03.2018 05:14:00;40.4
21.03.2018 05:14:30;40.1
21.03.2018 05:15:30;40
21.03.2018 05:19:00;39.9
21.03.2018 05:19:30;39.8
21.03.2018 05:20:30;39.7
21.03.2018 05:21:00;39.6
21.03.2018 05:22:30;39.5
21.03.2018 05:26:00;39.6
21.03.2018 05:27:00;39.7
21.03.2018 05:31:00;39.9
21.03.2018 05:32:30;39.8
21.03.2018 05:34:30;39.7
21.03.2018 05:35:00;39.9
21.03.2018 05:36:30;40
21.03.2018 05:37:00;40.1
21.03.2018 05:39:00;40.2
21.03.2018 05:39:30;40.3
21.03.2018 05:40:00;40.4
21.03.2018 05:41:30;40.6
21.03.2018 05:42:30;40.7
21.03.2018 05:43:30;40.6
21.03.2018 05:44:00;40.4
21.03.2018 05:46:30;40.3
21.03.2018 05:49:00;40.2
21.03.2018 05:52:00;40.3
21.03.2018 05:53:00;40.2
21.03.2018 05:53:30;40.1
21.03.2018 05:54:00;40
21.03.2018 05:54:30;39.9
21.03.2018 05:55:30;39.8
21.03.2018 05:57:30;39.7
21.03.2018 06:01:30;39.6
21.03.2018 06:07:00;39.7
21.03.2018 06:07:30;39.9
21.03.2018 06:09:30;39.8
21.03.2018 06:11:30;39.7
21.03.2018 06:12:00;39.9
21.03.2018 06:15:00;39.8
21.03.2018 06:15:30;39.9
21.03.2018 06:17:00;40
21.03.2018 06:17:30;40.1
21.03.2018 06:18:30;40.2
21.03.2018 06:21:00;40.3
21.03.2018 06:22:00;40.4
21.03.2018 06:24:30;40.5
21.03.2018 06:27:00;40.3
21.03.2018 06:29:00;40.2
21.03.2018 06:30:30;40.1
21.03.2018 06:31:00;40
21.03.2018 06:34:00;40.2
21.03.2018 06:37:00;40.1
21.03.2018 06:37:30;39.9
21.03.2018 06:38:00;39.8
21.03.2018 06:39:30;39.7
21.03.2018 06:40:00;39.6
21.03.2018 06:46:30;39.7
21.03.2018 06:47:00;39.8
21.03.2018 06:49:00;39.6
21.03.2018 06:49:30;39.7
21.03.2018 06:52:30;39.9
21.03.2018 06:54:00;40
21.03.2018 06:55:00;39.8
21.03.2018 06:56:00;39.7
21.03.2018 06:56:30;39.9
21.03.2018 06:57:00;40.1
21.03.2018 06:57:30;40.2
21.03.2018 06:58:00;40.3
21.03.2018 06:58:30;40.4
21.03.2018 07:01:00;40.5
21.03.2018 07:01:30;40.6
21.03.2018 07:03:00;40.3
21.03.2018 07:06:00;40.4
21.03.2018 07:07:00;40.3
21.03.2018 07:09:30;40.1
21.03.2018 07:11:30;40.2
21.03.2018 07:14:00;40.3
21.03.2018 07:14:30;40.1
21.03.2018 07:15:00;39.9
21.03.2018 07:15:30;39.8
21.03.2018 07:16:00;39.6
21.03.2018 07:22:30;39.7
21.03.2018 07:25:00;39.9
21.03.2018 07:27:30;39.8
21.03.2018 07:29:00;39.7
21.03.2018 07:29:30;39.9
21.03.2018 07:30:30;39.8
21.03.2018 07:32:00;39.7
21.03.2018 07:32:30;39.9
21.03.2018 07:34:00;40
21.03.2018 07:35:30;40.1
21.03.2018 07:36:30;40.2
21.03.2018 07:42:30;40.3
21.03.2018 07:46:00;40.4
21.03.2018 07:46:30;40.3
21.03.2018 07:49:00;40.1
21.03.2018 07:50:30;40.2
21.03.2018 07:53:30;40.1
21.03.2018 07:54:00;40
21.03.2018 07:54:30;39.9
21.03.2018 07:56:30;40
21.03.2018 07:58:00;40.1
21.03.2018 08:04:30;40.2
21.03.2018 08:05:00;40.1
21.03.2018 08:05:30;40.2
21.03.2018 08:06:00;40.1
21.03.2018 08:06:30;39.8
21.03.2018 08:07:00;39.7
21.03.2018 08:08:00;39.6
21.03.2018 08:13:00;39.7
21.03.2018 08:16:00;39.9
21.03.2018 08:18:00;39.8
21.03.2018 08:19:00;39.7
21.03.2018 08:19:30;39.8
21.03.2018 08:20:30;39.9
21.03.2018 08:22:30;39.8
21.03.2018 08:23:30;39.9
21.03.2018 08:24:30;40
21.03.2018 08:26:30;39.8
21.03.2018 08:27:30;39.7
21.03.2018 08:29:00;39.9
21.03.2018 08:29:30;40.1
21.03.2018 08:30:00;40.2
21.03.2018 08:31:30;40.3
21.03.2018 08:32:30;40.4
21.03.2018 08:34:00;40.6
21.03.2018 08:35:00;40.7
21.03.2018 08:35:30;40.6
21.03.2018 08:37:00;40.3
21.03.2018 08:38:30;40.4
21.03.2018 08:39:30;40.3
21.03.2018 08:41:00;40.4
21.03.2018 08:41:30;40.3
21.03.2018 08:42:30;40.2
21.03.2018 08:45:30;40.1
21.03.2018 08:47:00;39.9
21.03.2018 08:47:30;39.8
21.03.2018 08:48:30;39.7
21.03.2018 08:49:30;39.6
21.03.2018 08:52:30;39.5
21.03.2018 08:54:30;39.4
21.03.2018 08:55:30;39.7
21.03.2018 08:56:00;39.6
21.03.2018 08:58:00;39.7
21.03.2018 08:59:30;39.6
21.03.2018 09:00:00;39.7
21.03.2018 09:00:30;39.8
21.03.2018 09:04:00;39.9
21.03.2018 09:04:30;40.2
21.03.2018 09:05:00;40.3
21.03.2018 09:05:30;40.4
21.03.2018 09:06:00;40.5
21.03.2018 09:11:00;40.1
21.03.2018 09:13:30;40.2
21.03.2018 09:15:30;40.4
21.03.2018 09:16:30;40.3
21.03.2018 09:17:00;40.2
21.03.2018 09:19:30;40.3
21.03.2018 09:20:00;40.1
21.03.2018 09:23:00;40.2
21.03.2018 09:24:00;40.1
21.03.2018 09:24:30;40
21.03.2018 09:25:30;39.9
21.03.2018 09:26:00;39.8
21.03.2018 09:28:00;39.7
21.03.2018 09:28:30;39.6
21.03.2018 09:32:30;39.5
21.03.2018 09:34:00;39.7
21.03.2018 09:34:30;39.6
21.03.2018 09:35:30;39.8
21.03.2018 09:38:30;39.7
21.03.2018 09:39:00;39.9
21.03.2018 09:40:30;39.8
21.03.2018 09:42:00;39.7
21.03.2018 09:42:30;39.8
21.03.2018 09:43:00;39.9
21.03.2018 09:44:00;40
21.03.2018 09:44:30;40.1
21.03.2018 09:45:30;40.2
21.03.2018 09:47:30;40.4
21.03.2018 09:49:00;40.5
21.03.2018 09:50:30;40.6
21.03.2018 09:52:00;40.4
21.03.2018 09:52:30;40.3
21.03.2018 09:53:00;40.4
21.03.2018 09:54:00;40.3
21.03.2018 09:54:30;40.2
21.03.2018 09:55:00;40.3
21.03.2018 09:56:30;40.4
21.03.2018 09:57:00;40.3
21.03.2018 09:57:30;40.2
21.03.2018 10:00:00;40.4
21.03.2018 10:00:30;40.1
21.03.2018 10:01:00;40
21.03.2018 10:02:00;39.9
21.03.2018 10:03:00;39.8
21.03.2018 10:05:00;39.6
21.03.2018 10:06:30;39.4
21.03.2018 10:07:00;39.3
21.03.2018 10:08:00;39.4
21.03.2018 10:09:30;39.6
21.03.2018 10:11:30;39.7
21.03.2018 10:12:00;39.6
21.03.2018 10:13:00;39.7
21.03.2018 10:15:00;39.9
21.03.2018 10:16:00;40
21.03.2018 10:17:00;40.1
21.03.2018 10:18:00;40.2
21.03.2018 10:19:30;40.3
21.03.2018 10:21:00;40.4
21.03.2018 10:22:00;40.5
21.03.2018 10:22:30;40.6
21.03.2018 10:24:00;40.4
21.03.2018 10:26:30;40.5
21.03.2018 10:28:30;40.2
21.03.2018 10:30:00;40.3
21.03.2018 10:31:00;40.1
21.03.2018 10:31:30;40
21.03.2018 10:32:30;39.9
21.03.2018 10:33:00;39.8
21.03.2018 10:34:00;39.7
21.03.2018 10:34:30;39.6
21.03.2018 10:36:00;39.5
21.03.2018 10:37:00;39.4
21.03.2018 10:38:30;39.6
21.03.2018 10:41:00;39.9
21.03.2018 10:41:30;39.8
21.03.2018 10:44:00;39.7
21.03.2018 10:44:30;39.9
21.03.2018 10:45:00;39.8
21.03.2018 10:47:30;39.7
21.03.2018 10:48:00;39.8
21.03.2018 10:50:00;39.9
21.03.2018 10:51:00;40
21.03.2018 10:51:30;40.1
21.03.2018 10:52:00;40.2
21.03.2018 10:53:00;40.3
21.03.2018 10:53:30;40.4
21.03.2018 10:54:30;40.5
21.03.2018 10:55:00;40.6
21.03.2018 10:55:30;40.7
21.03.2018 10:57:00;40.8
21.03.2018 10:57:30;40.4
21.03.2018 11:00:30;40.3
21.03.2018 11:03:00;40.1
21.03.2018 11:03:30;40
21.03.2018 11:04:30;40.1
21.03.2018 11:05:30;40.2
21.03.2018 11:07:00;40.3
21.03.2018 11:08:30;40.1
21.03.2018 11:09:30;39.9
21.03.2018 11:10:00;39.7
21.03.2018 11:10:30;39.6
21.03.2018 11:11:00;39.5
21.03.2018 11:11:30;39.4
21.03.2018 11:12:30;39.3
21.03.2018 11:14:30;39.4
21.03.2018 11:16:00;39.5
21.03.2018 11:17:00;39.7
21.03.2018 11:18:30;39.6
21.03.2018 11:19:30;39.7
21.03.2018 11:20:30;39.9
21.03.2018 11:21:30;40
21.03.2018 11:23:00;40.1
21.03.2018 11:24:00;40.2
21.03.2018 11:25:30;40.3
21.03.2018 11:26:00;40.4
21.03.2018 11:27:00;40.5
21.03.2018 11:27:30;40.6
21.03.2018 11:28:00;40.7
21.03.2018 11:29:00;40.6
21.03.2018 11:30:00;40.5
21.03.2018 11:30:30;40.4
21.03.2018 11:31:30;40.6
21.03.2018 11:32:30;40.4
21.03.2018 11:33:30;40.5
21.03.2018 11:34:00;40.3
21.03.2018 11:35:00;40.2
21.03.2018 11:36:00;40.1
21.03.2018 11:37:00;40
21.03.2018 11:37:30;39.9
21.03.2018 11:38:00;39.8
21.03.2018 11:39:00;39.6
21.03.2018 11:41:00;39.5
21.03.2018 11:42:00;39.4
21.03.2018 11:43:30;39.5
21.03.2018 11:44:00;39.6
21.03.2018 11:46:00;39.8
21.03.2018 11:47:00;39.6
21.03.2018 11:48:00;39.7
21.03.2018 11:49:00;39.6
21.03.2018 11:50:30;39.7
21.03.2018 11:51:30;39.8
21.03.2018 11:52:00;39.9
21.03.2018 11:53:00;40
21.03.2018 11:55:00;40.1
21.03.2018 11:56:00;40.2
21.03.2018 11:57:00;40.3
21.03.2018 11:57:30;40.4
21.03.2018 11:58:00;40.5
21.03.2018 11:58:30;40.6
21.03.2018 11:59:30;40.7
21.03.2018 12:00:30;40.6
21.03.2018 12:01:00;40.7
21.03.2018 12:01:30;40.6
21.03.2018 12:02:00;40.5
21.03.2018 12:03:30;40.4
21.03.2018 12:04:00;40.3
21.03.2018 12:04:30;40.4
21.03.2018 12:05:30;40.3
21.03.2018 12:06:00;40.2
21.03.2018 12:07:30;40.1
21.03.2018 12:08:30;40
21.03.2018 12:09:30;39.9
21.03.2018 12:10:00;39.8
21.03.2018 12:12:30;39.6
21.03.2018 12:14:00;39.4
21.03.2018 12:15:00;39.3
21.03.2018 12:15:30;39.4
21.03.2018 12:17:00;39.6
21.03.2018 12:18:30;39.7
21.03.2018 12:20:00;39.8
21.03.2018 12:21:30;39.6
21.03.2018 12:22:00;39.7
21.03.2018 12:22:30;39.8
21.03.2018 12:23:00;39.9
21.03.2018 12:25:30;40
